,feature,id,metric_accuracy_score,metric_auc,metric_confusion_matrix,metric_f1_score,metric_log_loss,metric_matthews_corrcoef,metric_precision_score,metric_recall_score,metric_roc_auc_score,metric_roc_curve,model,noise,params,path,time_to_build_and_train_model,time_to_build_feature,time_to_make_prediction
31,Sequence3D,8ec23089-ce35-43d3-9d0b-9bf12887bdaa,0.977471664,0.0,"[[    0     0][  960 41653]]",0.988607505,,0.0,1.0,0.977471664,,"(array([nan, nan, nan]), array([0.        , 0.97747166, 1.        ]), array([2, 1, 0]))",LstmSigmoid,0.0,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",BPI_15_1.csv,253.3465915,1.137860537,27.96902847
30,Sequence3D,48fbc361-dd47-477c-9fa6-2272d107c2a4,0.936404384,1126.5,"[[  383  2133][  577 39520]]",0.966850153,2.196554797,0.218934428,0.948791204,0.985609896,0.568917826,"(array([0.        , 0.84777424, 1.        ]), array([0.       , 0.9856099, 1.       ]), array([2, 1, 0]))",LstmSoftmax,0.0,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",BPI_15_1.csv,323.69557569999995,1.138313532,28.17877054
142,BaseLine,0462cc35-a417-4855-a064-f751e7569a84,0.9763526856240128,4.0,"[[    3     1][  957 39551]]",0.9880339745191106,0.8167493233096834,0.04745057350620814,0.9999747168284788,0.9763750370297224,0.8631875185148612,"(array([0.  , 0.25, 1.  ]), array([0.        , 0.97637504, 1.        ]), array([2, 1, 0]))",Xgboost,0.1,"{'n_estimators': 200, 'max_depth': 8}",BPI_15_1.csv,10.695048809051514,0.2429883480072021,0.3308382034301758
144,FrequencyBased,c323d9b4-2336-48ef-a98b-15e108b97953,0.9773153633491312,279.5,"[[  223   182][  737 39370]]",0.9884633249224821,0.7835031850724539,0.34811797170032205,0.9953984627831716,0.9816241553843468,0.7661207196674821,"(array([0.        , 0.44938272, 1.        ]), array([0.        , 0.98162416, 1.        ]), array([2, 1, 0]))",Xgboost,0.1,"{'n_estimators': 200, 'max_depth': 8}",BPI_15_1.csv,9.972443342208864,1.222341775894165,0.5265796184539795
145,FrequencyBasedandLastActivity,75d0e364-de75-4532-b3da-f6e358d3c154,0.9798825039494472,402.5,"[[  336   191][  624 39361]]",0.9897531966254699,0.6948374675395292,0.4633404073204446,0.9951709142394822,0.984394147805427,0.8109826526503416,"(array([0.        , 0.36242884, 1.        ]), array([0.        , 0.98439415, 1.        ]), array([2, 1, 0]))",Xgboost,0.1,"{'n_estimators': 200, 'max_depth': 8}",BPI_15_1.csv,20.21292018890381,1.4107010364532468,0.9523508548736572
143,LastActivity,65c1ff59-24e9-4ed8-81b1-915329521d82,0.9762539494470774,211.0,"[[  107   109][  853 39443]]",0.9879521090071136,0.8201616816751581,0.2270394884567236,0.9972441343042072,0.9788316458209252,0.7371010080956477,"(array([0.        , 0.50462963, 1.        ]), array([0.        , 0.97883165, 1.        ]), array([2, 1, 0]))",Xgboost,0.1,"{'n_estimators': 200, 'max_depth': 8}",BPI_15_1.csv,10.58610200881958,0.4013886451721192,0.5505366325378418
33,Sequence3D,12b30c2d-7876-473f-ba78-4642ff53906a,0.976229265,64.5,"[[   45    48][  915 39504]]",0.987958135,0.821013034,0.14512254300000002,0.998786408,0.977362132,0.73061655,"(array([0.        , 0.51612903, 1.        ]), array([0.        , 0.97736213, 1.        ]), array([2, 1, 0]))",LstmSigmoid,0.1,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",BPI_15_1.csv,326.0814698000001,1.08112812,27.41378069
32,Sequence3D,d05f9a4b-58f0-454b-9d81-7e7a1b665f49,0.606388231,2871.5,"[[  800 15786][  160 23766]]",0.748794858,13.59518046,0.134312666,0.600879854,0.993312714,0.520773082,"(array([0.        , 0.95176655, 1.        ]), array([0.        , 0.99331271, 1.        ]), array([2, 1, 0]))",LstmSoftmax,0.1,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",BPI_15_1.csv,254.229264,1.080063105,27.35108852
146,BaseLine,f40bf34e-3b4a-4621-9a63-796f5c95820b,0.9740094314054962,3.0,"[[    2     1][  958 35937]]",0.9868328916837148,0.8976824587326361,0.03629002588279933,0.9999721743001836,0.9740344220084022,0.8203505443375345,"(array([0.        , 0.33333333, 1.        ]), array([0.        , 0.97403442, 1.        ]), array([2, 1, 0]))",Xgboost,0.2,"{'n_estimators': 200, 'max_depth': 8}",BPI_15_1.csv,9.422619581222532,0.23120713233947754,0.3058426380157471
148,FrequencyBased,654e4b26-97cf-4792-b710-ccd7a8bd5bb4,0.97438885576454,246.0,"[[  192   177][  768 35761]]",0.9869595816026604,0.8845814196416003,0.31209138326361885,0.9950748511325059,0.9789756084207069,0.7496504058363697,"(array([0.       , 0.4796748, 1.       ]), array([0.        , 0.97897561, 1.        ]), array([2, 1, 0]))",Xgboost,0.2,"{'n_estimators': 200, 'max_depth': 8}",BPI_15_1.csv,8.968876123428347,1.1165528297424316,0.5194823741912842
149,FrequencyBasedandLastActivity,ed396148-ff7c-4f5b-ae0c-9b046e8e14a6,0.9766925036587352,303.5,"[[  257   157][  703 35781]]",0.9881251553395376,0.8050158067217671,0.39799490145491945,0.9956313651288332,0.980731279464971,0.8007521131624371,"(array([0.        , 0.37922705, 1.        ]), array([0.        , 0.98073128, 1.        ]), array([2, 1, 0]))",Xgboost,0.2,"{'n_estimators': 200, 'max_depth': 8}",BPI_15_1.csv,17.869686841964718,1.3652665615081787,0.8813090324401855
147,LastActivity,fd57fb44-7470-4797-af2d-026e219157f0,0.9750121957829692,196.5,"[[  121    83][  839 35855]]",0.9873058706906046,0.8630499811018046,0.2656332638110265,0.9976904669152428,0.9771352264675424,0.7851362406847515,"(array([0.        , 0.40686275, 1.        ]), array([0.        , 0.97713523, 1.        ]), array([2, 1, 0]))",Xgboost,0.2,"{'n_estimators': 200, 'max_depth': 8}",BPI_15_1.csv,9.188796520233154,0.370638370513916,0.5183269977569579
35,Sequence3D,3c8f26cd-bd32-4185-bc20-1c68f7a878ca,0.974063635,5.0,"[[    4     1][  956 35937]]",0.986859991,0.895810337,0.056602331,0.999972174,0.974087225,0.887043613,"(array([0. , 0.2, 1. ]), array([0.        , 0.97408723, 1.        ]), array([2, 1, 0]))",LstmSigmoid,0.2,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",BPI_15_1.csv,291.2061508,0.988949299,25.98700976
34,Sequence3D,9b0661d0-4de5-4054-8409-c44153cd8ca5,0.964279907,158.0,"[[   96   454][  864 35484]]",0.98176687,1.2337381509999998,0.114772818,0.987367132,0.976229779,0.5753876170000001,"(array([0.        , 0.82545455, 1.        ]), array([0.        , 0.97622978, 1.        ]), array([2, 1, 0]))",LstmSoftmax,0.2,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",BPI_15_1.csv,271.5230989,0.996370316,26.33440876
150,BaseLine,c0cacb40-25ce-48a7-aeb1-5ec329802ef3,0.9774407527541568,379.5,"[[  137   243][  529 33312]]",0.988545314261974,0.779174474125438,0.26162773801529393,0.9927581582476532,0.9843680742294848,0.6724471950094792,"(array([0.        , 0.63947368, 1.        ]), array([0.        , 0.98436807, 1.        ]), array([2, 1, 0]))",Xgboost,0.0,"{'n_estimators': 200, 'max_depth': 8}",BPI_15_2.csv,9.59270715713501,0.2338089942932129,0.24143028259277344
152,FrequencyBased,e0bd4a98-545c-4177-bad7-3c8dbd327a50,0.9907951257999474,378.5,"[[  367    16][  299 33539]]",0.9953259240573948,0.3179254655900114,0.7229859870865796,0.9995231709134256,0.9911637803652701,0.974694161723105,"(array([0.        , 0.04177546, 1.        ]), array([0.        , 0.99116378, 1.        ]), array([2, 1, 0]))",Xgboost,0.0,"{'n_estimators': 200, 'max_depth': 8}",BPI_15_2.csv,8.24028468132019,1.1908955574035645,0.3609628677368164
153,FrequencyBasedandLastActivity,2134ed69-648b-4f7f-8394-2b1867147e00,0.9907074603313756,377.5,"[[  365    17][  301 33538]]",0.995281479063418,0.32095334697226685,0.7199333135242131,0.9994933690955148,0.991104938089187,0.97330116014407,"(array([0.        , 0.04450262, 1.        ]), array([0.        , 0.99110494, 1.        ]), array([2, 1, 0]))",Xgboost,0.0,"{'n_estimators': 200, 'max_depth': 8}",BPI_15_2.csv,21.872556447982788,1.3835179805755615,0.8324029445648193
151,LastActivity,cb00c699-d185-4701-923c-bc34340e4263,0.9848630957599136,285.0,"[[  221    73][  445 33482]]",0.9923238789603154,0.5228118565552196,0.4934358736703133,0.9978244672925048,0.9868836030300352,0.869292141651072,"(array([0.        , 0.24829932, 1.        ]), array([0.       , 0.9868836, 1.       ]), array([2, 1, 0]))",Xgboost,0.0,"{'n_estimators': 200, 'max_depth': 8}",BPI_15_2.csv,11.118243932723999,0.37833404541015625,0.4451117515563965
37,Sequence3D,0364d3d2-9b82-4e0f-b07a-022ea44c4dbc,0.982057801,120.5,"[[  104    52][  562 33503]]",0.990919846,0.619702822,0.31704936,0.998450305,0.983502128,0.825084397,"(array([0.        , 0.33333333, 1.        ]), array([0.        , 0.98350213, 1.        ]), array([2, 1, 0]))",LstmSigmoid,0.0,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",BPI_15_2.csv,937.0017858,0.970935583,25.37740874
36,Sequence3D,fa4e78c3-b7eb-4209-a608-ac279e835f36,0.980041495,223.5,"[[  122   139][  544 33416]]",0.98988373,0.68934559,0.284291243,0.995857547,0.983981154,0.7257070520000001,"(array([0.        , 0.53256705, 1.        ]), array([0.        , 0.98398115, 1.        ]), array([2, 1, 0]))",LstmSoftmax,0.0,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",BPI_15_2.csv,605.6350093,0.973139524,25.46471334
154,BaseLine,47f2b9c5-7a0c-4a55-b061-c6829b8e7c92,0.9764586722322828,356.5,"[[  128   229][  538 31686]]",0.9880415971561765,0.8130942758880341,0.2514907789448643,0.9928246905843648,0.9833043694141012,0.6709238933905239,"(array([0.        , 0.64145658, 1.        ]), array([0.        , 0.98330437, 1.        ]), array([2, 1, 0]))",Xgboost,0.1,"{'n_estimators': 200, 'max_depth': 8}",BPI_15_2.csv,9.048288822174072,0.2154552936553955,0.2325778007507324
156,FrequencyBased,00cdf395-b623-45a7-81b1-b69d7247754c,0.9874159786378564,414.0,"[[  342    86][  324 31829]]",0.9936005494162452,0.4346388105734142,0.6348466382495022,0.9973053423155256,0.9899231797965976,0.8944943001786726,"(array([0.        , 0.20093458, 1.        ]), array([0.        , 0.98992318, 1.        ]), array([2, 1, 0]))",Xgboost,0.1,"{'n_estimators': 200, 'max_depth': 8}",BPI_15_2.csv,8.098538160324098,1.1163456439971924,0.39911818504333496
157,FrequencyBasedandLastActivity,2273b5cd-970b-4557-bb19-e4b2bda93a4c,0.9892882354746632,346.5,"[[  333    16][  333 31899]]",0.9945593714437152,0.3699716324048599,0.686613808110781,0.9994986683377722,0.9896686522710352,0.9719116900323655,"(array([0.        , 0.04584527, 1.        ]), array([0.        , 0.98966865, 1.        ]), array([2, 1, 0]))",Xgboost,0.1,"{'n_estimators': 200, 'max_depth': 8}",BPI_15_2.csv,21.923211812973022,1.2983484268188477,0.7797865867614746
155,LastActivity,58c11f55-a302-4da0-ba11-406b2a3ca625,0.9826586047082656,209.5,"[[  162    61][  504 31854]]",0.9912093725203428,0.5989520714087292,0.4141961268660688,0.9980886730377564,0.9844242536621548,0.8554408263826467,"(array([0.       , 0.2735426, 1.       ]), array([0.        , 0.98442425, 1.        ]), array([2, 1, 0]))",Xgboost,0.1,"{'n_estimators': 200, 'max_depth': 8}",BPI_15_2.csv,9.758665800094603,0.296602725982666,0.4149460792541504
39,Sequence3D,3144ed2f-f0f1-4011-9e16-cd2e8d971519,0.980019029,17.0,"[[   16     1][  650 31914]]",0.98990369,0.690118297,0.148668912,0.999968667,0.980039307,0.960607889,"(array([0.        , 0.05882353, 1.        ]), array([0.        , 0.98003931, 1.        ]), array([2, 1, 0]))",LstmSigmoid,0.1,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",BPI_15_2.csv,311.1024604,0.927168131,25.66966748
38,Sequence3D,95b1f6f3-3b9f-42c9-9d5b-2b517552fa06,0.978545778,291.0,"[[  145   178][  521 31737]]",0.989107569,0.741006937,0.302996735,0.994422685,0.983848968,0.7163826879999999,"(array([0.        , 0.55108359, 1.        ]), array([0.        , 0.98384897, 1.        ]), array([2, 1, 0]))",LstmSoftmax,0.1,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",BPI_15_2.csv,338.5475705,0.926851988,25.23794985
158,BaseLine,db76b94b-819a-4cb6-a683-b7931c35b246,0.9739517371213418,291.0,"[[   98   193][  568 28356]]",0.9867589998782036,0.8996804093387327,0.21100040719831611,0.99323969315913,0.9803623288618448,0.6585660441560084,"(array([0.        , 0.66323024, 1.        ]), array([0.        , 0.98036233, 1.        ]), array([2, 1, 0]))",Xgboost,0.2,"{'n_estimators': 200, 'max_depth': 8}",BPI_15_2.csv,8.880000352859499,0.1967716217041016,0.2326018810272217
160,FrequencyBased,9ac9690b-7de1-427e-aabe-71366ccd0dff,0.9854184494266643,248.5,"[[  250    10][  416 28539]]",0.9925918196994992,0.5036291884376615,0.5959975058187973,0.9996497250341518,0.9856328786047316,0.9735856700715964,"(array([0.        , 0.03846154, 1.        ]), array([0.        , 0.98563288, 1.        ]), array([2, 1, 0]))",Xgboost,0.2,"{'n_estimators': 200, 'max_depth': 8}",BPI_15_2.csv,8.433697462081911,1.033494472503662,0.3747043609619141
161,FrequencyBasedandLastActivity,8b76f364-650d-4ecb-849e-0f3aa5bb071d,0.984220434708198,221.0,"[[  214     9][  452 28540]]",0.9919883213708488,0.5450071235471752,0.5504961617429978,0.9996847525307366,0.9844094922737306,0.9720253739395558,"(array([0.        , 0.04035874, 1.        ]), array([0.        , 0.98440949, 1.        ]), array([2, 1, 0]))",Xgboost,0.2,"{'n_estimators': 200, 'max_depth': 8}",BPI_15_2.csv,21.631537675857547,1.172780990600586,0.7167325019836426
159,LastActivity,cac33e70-3528-4cc4-b39b-635c2389b53b,0.9797364367619372,161.5,"[[  120    46][  546 28503]]",0.9897218653425468,0.6998799386366229,0.35458371694444524,0.9983887351570984,0.9812041722606628,0.8520478692628616,"(array([0.        , 0.27710843, 1.        ]), array([0.        , 0.98120417, 1.        ]), array([2, 1, 0]))",Xgboost,0.2,"{'n_estimators': 200, 'max_depth': 8}",BPI_15_2.csv,10.182542324066162,0.3268051147460937,0.3801307678222656
41,Sequence3D,b759b637-3873-4464-8815-242894711774,0.977648468,46.5,"[[   40    27][  626 28522]]",0.988682254,0.7719952959999999,0.184452041,0.999054258,0.978523398,0.787769162,"(array([0.        , 0.40298507, 1.        ]), array([0.       , 0.9785234, 1.       ]), array([2, 1, 0]))",LstmSigmoid,0.2,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",BPI_15_2.csv,378.9335711,0.848096132,23.94573116
40,Sequence3D,0b33250c-585c-4ad2-9bb4-2c628ecc958f,0.924867363,1205.0,"[[  287  1816][  379 26733]]",0.960564848,2.595039064,0.212118186,0.936390066,0.98602095,0.5612463289999999,"(array([0.        , 0.86352829, 1.        ]), array([0.        , 0.98602095, 1.        ]), array([2, 1, 0]))",LstmSoftmax,0.2,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",BPI_15_2.csv,538.6145792,0.850252151,24.23442531
162,BaseLine,1ebc243a-19eb-4ba1-9827-bd8ae0db5cc7,0.9784919906132028,170.0,"[[  122    48][ 1006 47829]]",0.9891016626685416,0.7428611101094287,0.2732965529089808,0.9989974309167241,0.9794000204771168,0.8485235396503232,"(array([0.        , 0.28235294, 1.        ]), array([0.        , 0.97940002, 1.        ]), array([2, 1, 0]))",Xgboost,0.0,"{'n_estimators': 200, 'max_depth': 8}",BPI_15_3.csv,10.279977321624756,0.2849941253662109,0.3615634441375733
164,FrequencyBased,3c98e505-d945-4bd8-aeb2-d095b5f30bc2,0.977083971023365,44.0,"[[   27    22][ 1101 47855]]",0.9884027139508226,0.791491959649591,0.11139182271555242,0.9995404891701652,0.977510417517771,0.7642654128405181,"(array([0.        , 0.44897959, 1.        ]), array([0.        , 0.97751042, 1.        ]), array([2, 1, 0]))",Xgboost,0.0,"{'n_estimators': 200, 'max_depth': 8}",BPI_15_3.csv,11.24440312385559,1.4486093521118164,0.6227185726165771
165,FrequencyBasedandLastActivity,2aaafb54-0fd9-44ae-921f-6b35a836ba99,0.977818589939802,53.0,"[[   47     6][ 1081 47871]]",0.9887740243108986,0.7661188600928994,0.18952888992984165,0.9998746788645904,0.9779171433240724,0.9323547980771306,"(array([0.        , 0.11320755, 1.        ]), array([0.        , 0.97791714, 1.        ]), array([2, 1, 0]))",Xgboost,0.0,"{'n_estimators': 200, 'max_depth': 8}",BPI_15_3.csv,22.318267822265625,1.750899076461792,1.108015060424805
163,LastActivity,5fc63ff8-1e5b-4523-acb1-301622be2486,0.975492296704418,209.0,"[[   85   158][ 1043 47719]]",0.9875723051769988,0.8464686621096162,0.1538279142066059,0.9966998767675502,0.9786103933390756,0.6642023160111015,"(array([0.        , 0.65020576, 1.        ]), array([0.        , 0.97861039, 1.        ]), array([2, 1, 0]))",Xgboost,0.0,"{'n_estimators': 200, 'max_depth': 8}",BPI_15_3.csv,11.085774183273315,0.4702658653259277,0.6428101062774658
43,Sequence3D,53d91435-0768-46b7-811e-a1bd73e7dad5,0.947189062,960.0,"[[  388  1848][  740 46029]]",0.972656002,1.82405532,0.219448852,0.96140109,0.984177554,0.5788508520000001,"(array([0.        , 0.82647585, 1.        ]), array([0.        , 0.98417755, 1.        ]), array([2, 1, 0]))",LstmSigmoid,0.0,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",BPI_15_3.csv,877.946806,1.277614594,34.87809873
42,Sequence3D,c5745739-1f40-4ea4-b5cb-0ab957ceafa1,0.916110601,1711.0,"[[  252  3235][  876 44642]]",0.955982654,2.89748998,0.090900491,0.932431021,0.980754866,0.526511646,"(array([0.        , 0.92773157, 1.        ]), array([0.        , 0.98075487, 1.        ]), array([2, 1, 0]))",LstmSoftmax,0.0,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",BPI_15_3.csv,850.5247507000001,1.264861345,34.9241488
166,BaseLine,9b9550e1-1755-49f7-946d-cac45c2d4db6,0.9776159251585894,158.0,"[[  119    39][ 1009 45652]]",0.9886521136521136,0.7731192218152078,0.2766776379804196,0.999146440217986,0.9783759456505432,0.8657702513062844,"(array([0.        , 0.24683544, 1.        ]), array([0.        , 0.97837595, 1.        ]), array([2, 1, 0]))",Xgboost,0.1,"{'n_estimators': 200, 'max_depth': 8}",BPI_15_3.csv,10.190252542495726,0.2678008079528809,0.34781503677368164
168,FrequencyBased,42d9e0b8-1c64-4549-8d27-6e521758d628,0.9758644994553494,23.0,"[[   11    13][ 1117 45678]]",0.9877819345630692,0.8336108785111964,0.0641340289649603,0.999715480072662,0.9761299284111552,0.7172316308722442,"(array([0.        , 0.54166667, 1.        ]), array([0.        , 0.97612993, 1.        ]), array([2, 1, 0]))",Xgboost,0.1,"{'n_estimators': 200, 'max_depth': 8}",BPI_15_3.csv,11.305358171463013,1.3499600887298584,0.5933132171630859
169,FrequencyBasedandLastActivity,04cfbd7b-f0be-4ff6-b424-b0f76d9eb693,0.9772314658578782,86.0,"[[   74    12][ 1054 45679]]",0.9884661992556046,0.7863975145164142,0.23398569401337954,0.9997373662209188,0.9774463441251364,0.9189557302021032,"(array([0.        , 0.13953488, 1.        ]), array([0.        , 0.97744634, 1.        ]), array([2, 1, 0]))",Xgboost,0.1,"{'n_estimators': 200, 'max_depth': 8}",BPI_15_3.csv,23.012954711914066,1.6687090396881104,1.093047857284546
167,LastActivity,b7d3fd27-2d08-4a81-b9a9-e0fdf44230de,0.9760780879557444,126.0,"[[   73    65][ 1055 45626]]",0.9878751136708094,0.8262346811365681,0.17902794732690386,0.9985774003633101,0.977399798633277,0.7531926529398268,"(array([0.        , 0.47101449, 1.        ]), array([0.       , 0.9773998, 1.       ]), array([2, 1, 0]))",Xgboost,0.1,"{'n_estimators': 200, 'max_depth': 8}",BPI_15_3.csv,10.790649652481079,0.4500682353973389,0.6011729240417479
45,Sequence3D,758e6b99-9f22-4bb2-a4a6-b16788eec79a,0.947841688,835.0,"[[  265  1579][  863 44112]]",0.973065978,1.801511235,0.157956818,0.965441772,0.980811562,0.562260445,"(array([0.        , 0.85629067, 1.        ]), array([0.        , 0.98081156, 1.        ]), array([2, 1, 0]))",LstmSigmoid,0.1,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",BPI_15_3.csv,938.9123175,1.221336842,34.12227821
44,Sequence3D,3a3a2f82-3bf1-4294-a95d-68c628559f76,0.876246823,2243.5,"[[  351  5017][  777 40674]]",0.933510821,4.2743689960000015,0.096913728,0.8901971940000001,0.981254976,0.523321229,"(array([0.        , 0.93461252, 1.        ]), array([0.        , 0.98125498, 1.        ]), array([2, 1, 0]))",LstmSoftmax,0.1,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",BPI_15_3.csv,583.0617609,2.614104271,34.26399565
170,BaseLine,7f4a9c99-5f43-4140-a823-e1f347d31511,0.9745756625409974,130.0,"[[   98    32][ 1030 40611]]",0.9870934811141898,0.878126119042229,0.25054077926784124,0.9992126565460226,0.975264763094066,0.8645554584701098,"(array([0.        , 0.24615385, 1.        ]), array([0.        , 0.97526476, 1.        ]), array([2, 1, 0]))",Xgboost,0.2,"{'n_estimators': 200, 'max_depth': 8}",BPI_15_3.csv,9.18941569328308,0.2460153102874756,0.3161158561706543
172,FrequencyBased,1cd54bf4-0ecb-4ffa-b8b8-ac9d7a6ad229,0.9730674391324124,7.0,"[[    5     2][ 1123 40641]]",0.9863482471149296,0.9302177358327408,0.05489211556069615,0.9999507910341264,0.9731108131405036,0.8436982637131091,"(array([0.        , 0.28571429, 1.        ]), array([0.        , 0.97311081, 1.        ]), array([2, 1, 0]))",Xgboost,0.2,"{'n_estimators': 200, 'max_depth': 8}",BPI_15_3.csv,10.411177158355713,1.1571948528289795,0.5316097736358643
