average_trace_fitness,discovered_pt,generalization,log_fitness,metricsAverageWeight,noise,perc_fit_traces,precision,simplicity,time_run_inductive_and_evaluate,time_ttc,tree,tree_size,type
1.0,"->( 38AVGC, *( N2B0NI, X( DFG07V, M3UIZ7 ), τ ), 8Q8CUX )",0.8947270481943649,1.0,0.8391583906831146,0.55,100.0,0.9234449760765552,0.5384615384615384,0.07903623580932617,0.03006792068481445,"->( 38AVGC, *( N2B0NI, X( DFG07V, M3UIZ7 ), τ ), 8Q8CUX )",9,ttc
1.0,"->( 38AVGC, X( *( N2B0NI, X( DFG07V, M3UIZ7 ), τ ), τ ), X( 8Q8CUX, τ ) )",0.6958988152622838,1.0,0.7586636990308822,0.6000000000000001,100.0,0.738755980861244,0.6000000000000001,0.07410216331481934,0.0,"->( 38AVGC, *( N2B0NI, X( DFG07V, M3UIZ7 ), τ ), 8Q8CUX )",9,classic
1.0,"->( 38AVGC, *( N2B0NI, X( DFG07V, M3UIZ7 ), τ ), 8Q8CUX )",0.8947270481943649,1.0,0.8391583906831146,0.6,100.0,0.9234449760765552,0.5384615384615384,0.08560800552368164,0.02985501289367676,"->( 38AVGC, *( N2B0NI, X( DFG07V, M3UIZ7 ), τ ), 8Q8CUX )",9,ttc
1.0,"->( 38AVGC, X( *( N2B0NI, X( DFG07V, M3UIZ7 ), τ ), τ ), X( 8Q8CUX, τ ) )",0.6958988152622838,1.0,0.7586636990308822,0.65,100.0,0.738755980861244,0.6000000000000001,0.07672119140625,0.0,"->( 38AVGC, *( N2B0NI, X( DFG07V, M3UIZ7 ), τ ), 8Q8CUX )",9,classic
1.0,"->( 38AVGC, *( N2B0NI, X( DFG07V, M3UIZ7 ), τ ), 8Q8CUX )",0.8947270481943649,1.0,0.8391583906831146,0.65,100.0,0.9234449760765552,0.5384615384615384,0.1021099090576172,0.04395294189453125,"->( 38AVGC, *( N2B0NI, X( DFG07V, M3UIZ7 ), τ ), 8Q8CUX )",9,ttc
1.0,"->( 38AVGC, X( *( N2B0NI, X( DFG07V, M3UIZ7 ), τ ), τ ), X( 8Q8CUX, τ ) )",0.6958988152622838,1.0,0.7586636990308822,0.7000000000000001,100.0,0.738755980861244,0.6000000000000001,0.12902617454528809,0.0,"->( 38AVGC, *( N2B0NI, X( DFG07V, M3UIZ7 ), τ ), 8Q8CUX )",9,classic
1.0,"->( 38AVGC, *( N2B0NI, X( DFG07V, M3UIZ7 ), τ ), 8Q8CUX )",0.8947270481943649,1.0,0.8391583906831146,0.7,100.0,0.9234449760765552,0.5384615384615384,0.1152780055999756,0.059035062789916985,"->( 38AVGC, *( N2B0NI, X( DFG07V, M3UIZ7 ), τ ), 8Q8CUX )",9,ttc
1.0,"->( 38AVGC, X( *( N2B0NI, X( DFG07V, M3UIZ7 ), τ ), τ ), X( 8Q8CUX, τ ) )",0.6958988152622838,1.0,0.7586636990308822,0.75,100.0,0.738755980861244,0.6000000000000001,0.08436203002929688,0.0,"->( 38AVGC, *( N2B0NI, X( DFG07V, M3UIZ7 ), τ ), 8Q8CUX )",9,classic
1.0,"->( 38AVGC, *( N2B0NI, X( DFG07V, M3UIZ7 ), τ ), 8Q8CUX )",0.8947270481943649,1.0,0.8391583906831146,0.75,100.0,0.9234449760765552,0.5384615384615384,0.11638188362121582,0.0367124080657959,"->( 38AVGC, *( N2B0NI, X( DFG07V, M3UIZ7 ), τ ), 8Q8CUX )",9,ttc
1.0,"->( 38AVGC, X( *( N2B0NI, X( DFG07V, M3UIZ7 ), τ ), τ ), X( 8Q8CUX, τ ) )",0.6958988152622838,1.0,0.7586636990308822,0.8,100.0,0.738755980861244,0.6000000000000001,0.07321310043334961,0.0,"->( 38AVGC, *( N2B0NI, X( DFG07V, M3UIZ7 ), τ ), 8Q8CUX )",9,classic
1.0,"->( 38AVGC, *( N2B0NI, X( DFG07V, M3UIZ7 ), τ ), 8Q8CUX )",0.8947270481943649,1.0,0.8391583906831146,0.8,100.0,0.9234449760765552,0.5384615384615384,0.08544588088989258,0.0337979793548584,"->( 38AVGC, *( N2B0NI, X( DFG07V, M3UIZ7 ), τ ), 8Q8CUX )",9,ttc
1.0,"->( 38AVGC, X( *( N2B0NI, X( DFG07V, M3UIZ7 ), τ ), τ ), X( 8Q8CUX, τ ) )",0.6958988152622838,1.0,0.7586636990308822,0.8500000000000001,100.0,0.738755980861244,0.6000000000000001,0.07341384887695312,0.0,"->( 38AVGC, *( N2B0NI, X( DFG07V, M3UIZ7 ), τ ), 8Q8CUX )",9,classic
1.0,"->( 38AVGC, X( *( N2B0NI, X( DFG07V, M3UIZ7 ), τ ), τ ), X( 8Q8CUX, τ ) )",0.6958988152622838,1.0,0.7586636990308822,0.85,100.0,0.738755980861244,0.6000000000000001,0.07962393760681152,0.02775287628173828,"->( 38AVGC, *( N2B0NI, X( DFG07V, M3UIZ7 ), τ ), 8Q8CUX )",9,ttc
1.0,"->( 38AVGC, X( *( N2B0NI, X( DFG07V, M3UIZ7 ), τ ), τ ), X( 8Q8CUX, τ ) )",0.6958988152622838,1.0,0.7586636990308822,0.9,100.0,0.738755980861244,0.6000000000000001,0.07518720626831055,0.0,"->( 38AVGC, *( N2B0NI, X( DFG07V, M3UIZ7 ), τ ), 8Q8CUX )",9,classic
1.0,"->( 38AVGC, *( N2B0NI, X( DFG07V, M3UIZ7 ), τ ), 8Q8CUX )",0.8947270481943649,1.0,0.8391583906831146,0.9,100.0,0.9234449760765552,0.5384615384615384,0.09793519973754884,0.029531955718994137,"->( 38AVGC, *( N2B0NI, X( DFG07V, M3UIZ7 ), τ ), 8Q8CUX )",9,ttc
1.0,"->( 38AVGC, X( *( N2B0NI, X( DFG07V, M3UIZ7 ), τ ), τ ), X( 8Q8CUX, τ ) )",0.6958988152622838,1.0,0.7586636990308822,0.95,100.0,0.738755980861244,0.6000000000000001,0.07221484184265138,0.0,"->( 38AVGC, *( N2B0NI, X( DFG07V, M3UIZ7 ), τ ), 8Q8CUX )",9,classic
1.0,"->( 38AVGC, *( N2B0NI, X( DFG07V, M3UIZ7 ), τ ), 8Q8CUX )",0.8947270481943649,1.0,0.8391583906831146,0.95,100.0,0.9234449760765552,0.5384615384615384,0.07872939109802246,0.03199505805969238,"->( 38AVGC, *( N2B0NI, X( DFG07V, M3UIZ7 ), τ ), 8Q8CUX )",9,ttc
1.0,"->( 38AVGC, X( *( N2B0NI, X( DFG07V, M3UIZ7 ), τ ), τ ), X( 8Q8CUX, τ ) )",0.6958988152622838,1.0,0.7586636990308822,1.0,100.0,0.738755980861244,0.6000000000000001,0.08036518096923828,0.0,"->( 38AVGC, *( N2B0NI, X( DFG07V, M3UIZ7 ), τ ), 8Q8CUX )",9,classic
1.0,"->( 38AVGC, *( N2B0NI, X( DFG07V, M3UIZ7 ), τ ), 8Q8CUX )",0.8947270481943649,1.0,0.8391583906831146,1.0,100.0,0.9234449760765552,0.5384615384615384,0.07450127601623535,0.02985501289367676,"->( 38AVGC, *( N2B0NI, X( DFG07V, M3UIZ7 ), τ ), 8Q8CUX )",9,ttc
1.0,"->( 1P8PBY, *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, OQYQGO, 633KS8, F4O2AQ, 31WQFU, KFG10H, G12G1X, HJQABY, 7YDWUK, J5TI9M, HA4LX6, D2LMF5, OYQDKM, R3FQTR, 0N749Z, AG5V9V, F300O7 ), τ, τ ) )",0.8766972053498281,1.0,0.6971823227278313,0.0,100.0,0.09385026737967916,0.8181818181818181,2.749415874481201,0.0,"->( 1P8PBY, *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, OQYQGO, 633KS8, F4O2AQ, 31WQFU, KFG10H, G12G1X, HJQABY, 7YDWUK, J5TI9M, HA4LX6, D2LMF5, OYQDKM, R3FQTR, 0N749Z, AG5V9V, F300O7 ), τ, τ ) )",28,classic
1.0,"->( 1P8PBY, *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, OQYQGO, 633KS8, 31WQFU, F4O2AQ, KFG10H, G12G1X, HJQABY, 7YDWUK, HA4LX6, D2LMF5, OYQDKM, R3FQTR, 0N749Z, AG5V9V, F300O7 ), τ, τ ) )",0.8757378756344587,1.0,0.6958199731102953,0.0,100.0,0.09504201680672264,0.8125,2.910126209259033,0.042682886123657234,"->( 1P8PBY, *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, OQYQGO, 633KS8, F4O2AQ, 31WQFU, KFG10H, G12G1X, HJQABY, 7YDWUK, J5TI9M, HA4LX6, D2LMF5, OYQDKM, R3FQTR, 0N749Z, AG5V9V, F300O7 ), τ, τ ) )",28,ttc
1.0,"->( 1P8PBY, *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, OQYQGO, 633KS8, F4O2AQ, 31WQFU, KFG10H, G12G1X, HJQABY, 7YDWUK, J5TI9M, HA4LX6, D2LMF5, OYQDKM, R3FQTR, 0N749Z, AG5V9V, F300O7 ), τ, τ ) )",0.8766972053498281,1.0,0.6971823227278313,0.05,100.0,0.09385026737967916,0.8181818181818181,3.0616331100463867,0.0,"->( 1P8PBY, *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, OQYQGO, 633KS8, F4O2AQ, 31WQFU, KFG10H, G12G1X, HJQABY, 7YDWUK, J5TI9M, HA4LX6, D2LMF5, OYQDKM, R3FQTR, 0N749Z, AG5V9V, F300O7 ), τ, τ ) )",28,classic
1.0,"->( 1P8PBY, *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, OQYQGO, 633KS8, 31WQFU, F4O2AQ, KFG10H, G12G1X, HJQABY, 7YDWUK, HA4LX6, D2LMF5, OYQDKM, R3FQTR, 0N749Z, AG5V9V, F300O7 ), τ, τ ) )",0.8757378756344587,1.0,0.6958199731102953,0.05,100.0,0.09504201680672264,0.8125,2.8410990238189697,0.05857920646667481,"->( 1P8PBY, *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, OQYQGO, 633KS8, F4O2AQ, 31WQFU, KFG10H, G12G1X, HJQABY, 7YDWUK, J5TI9M, HA4LX6, D2LMF5, OYQDKM, R3FQTR, 0N749Z, AG5V9V, F300O7 ), τ, τ ) )",28,ttc
1.0,"->( 1P8PBY, X( *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, OQYQGO, 633KS8, F4O2AQ, 31WQFU, KFG10H, G12G1X, HJQABY, 7YDWUK, J5TI9M, HA4LX6, D2LMF5, OYQDKM, R3FQTR, 0N749Z, AG5V9V, F300O7 ), τ, τ ), τ ) )",0.8433638720164948,1.0,0.6952410348490434,0.1,100.0,0.09385026737967916,0.84375,2.723680019378662,0.0,"->( 1P8PBY, *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, OQYQGO, 633KS8, F4O2AQ, 31WQFU, KFG10H, G12G1X, HJQABY, 7YDWUK, J5TI9M, HA4LX6, D2LMF5, OYQDKM, R3FQTR, 0N749Z, AG5V9V, F300O7 ), τ, τ ) )",28,classic
1.0,"->( 1P8PBY, *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, OQYQGO, 633KS8, 31WQFU, F4O2AQ, KFG10H, G12G1X, HJQABY, 7YDWUK, HA4LX6, D2LMF5, OYQDKM, R3FQTR, 0N749Z, AG5V9V, F300O7 ), τ, τ ) )",0.8757378756344587,1.0,0.6958199731102953,0.1,100.0,0.09504201680672264,0.8125,2.656735897064209,0.043332815170288086,"->( 1P8PBY, *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, OQYQGO, 633KS8, F4O2AQ, 31WQFU, KFG10H, G12G1X, HJQABY, 7YDWUK, J5TI9M, HA4LX6, D2LMF5, OYQDKM, R3FQTR, 0N749Z, AG5V9V, F300O7 ), τ, τ ) )",28,ttc
1.0,"->( 1P8PBY, *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, F300O7, OQYQGO, 633KS8, 31WQFU, F4O2AQ, KFG10H, G12G1X, HJQABY, 7YDWUK, HA4LX6, D2LMF5, OYQDKM, R3FQTR, 0N749Z, AG5V9V, J5TI9M ), τ, τ ) )",0.8766972053498281,1.0,0.6971823227278313,0.15000000000000002,100.0,0.09385026737967916,0.8181818181818181,2.7922677993774414,0.0,"->( 1P8PBY, *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, OQYQGO, 633KS8, F4O2AQ, 31WQFU, KFG10H, G12G1X, HJQABY, 7YDWUK, J5TI9M, HA4LX6, D2LMF5, OYQDKM, R3FQTR, 0N749Z, AG5V9V, F300O7 ), τ, τ ) )",28,classic
1.0,"->( 1P8PBY, *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, OQYQGO, 633KS8, 31WQFU, F4O2AQ, KFG10H, G12G1X, HJQABY, 7YDWUK, HA4LX6, D2LMF5, OYQDKM, 0N749Z, R3FQTR, AG5V9V, F300O7 ), τ, τ ) )",0.8757378756344587,1.0,0.6958199731102953,0.15,100.0,0.09504201680672264,0.8125,2.8995342254638667,0.04459309577941895,"->( 1P8PBY, *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, OQYQGO, 633KS8, F4O2AQ, 31WQFU, KFG10H, G12G1X, HJQABY, 7YDWUK, J5TI9M, HA4LX6, D2LMF5, OYQDKM, R3FQTR, 0N749Z, AG5V9V, F300O7 ), τ, τ ) )",28,ttc
1.0,"->( 1P8PBY, X( *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, F300O7, OQYQGO, 633KS8, 31WQFU, F4O2AQ, KFG10H, G12G1X, HJQABY, 7YDWUK, HA4LX6, D2LMF5, OYQDKM, 0N749Z, R3FQTR, AG5V9V, J5TI9M ), τ, τ ), τ ) )",0.8433638720164948,1.0,0.6952410348490434,0.2,100.0,0.09385026737967916,0.84375,2.7403738498687744,0.0,"->( 1P8PBY, *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, OQYQGO, 633KS8, F4O2AQ, 31WQFU, KFG10H, G12G1X, HJQABY, 7YDWUK, J5TI9M, HA4LX6, D2LMF5, OYQDKM, R3FQTR, 0N749Z, AG5V9V, F300O7 ), τ, τ ) )",28,classic
1.0,"->( 1P8PBY, *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, F300O7, OQYQGO, 633KS8, 31WQFU, F4O2AQ, KFG10H, G12G1X, HJQABY, 7YDWUK, HA4LX6, D2LMF5, OYQDKM, 0N749Z, R3FQTR, AG5V9V, J5TI9M ), τ, τ ) )",0.8766972053498281,1.0,0.6971823227278313,0.2,100.0,0.09385026737967916,0.8181818181818181,3.8049898147583012,0.046878814697265625,"->( 1P8PBY, *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, OQYQGO, 633KS8, F4O2AQ, 31WQFU, KFG10H, G12G1X, HJQABY, 7YDWUK, J5TI9M, HA4LX6, D2LMF5, OYQDKM, R3FQTR, 0N749Z, AG5V9V, F300O7 ), τ, τ ) )",28,ttc
1.0,"->( 1P8PBY, X( *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, OQYQGO, 633KS8, F4O2AQ, 31WQFU, KFG10H, G12G1X, HJQABY, 7YDWUK, J5TI9M, HA4LX6, D2LMF5, OYQDKM, R3FQTR, 0N749Z, AG5V9V, F300O7 ), τ, τ ), τ ) )",0.8433638720164948,1.0,0.6952410348490434,0.25,100.0,0.09385026737967916,0.84375,3.294329166412353,0.0,"->( 1P8PBY, *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, OQYQGO, 633KS8, F4O2AQ, 31WQFU, KFG10H, G12G1X, HJQABY, 7YDWUK, J5TI9M, HA4LX6, D2LMF5, OYQDKM, R3FQTR, 0N749Z, AG5V9V, F300O7 ), τ, τ ) )",28,classic
1.0,"->( 1P8PBY, *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, OQYQGO, 633KS8, 31WQFU, F4O2AQ, KFG10H, G12G1X, HJQABY, 7YDWUK, J5TI9M, HA4LX6, D2LMF5, OYQDKM, R3FQTR, 0N749Z, AG5V9V, F300O7 ), τ, τ ) )",0.8766972053498281,1.0,0.6971823227278313,0.25,100.0,0.09385026737967916,0.8181818181818181,3.3255889415740967,0.04403972625732422,"->( 1P8PBY, *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, OQYQGO, 633KS8, F4O2AQ, 31WQFU, KFG10H, G12G1X, HJQABY, 7YDWUK, J5TI9M, HA4LX6, D2LMF5, OYQDKM, R3FQTR, 0N749Z, AG5V9V, F300O7 ), τ, τ ) )",28,ttc
1.0,"->( 1P8PBY, X( *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, OQYQGO, 633KS8, F4O2AQ, 31WQFU, KFG10H, G12G1X, HJQABY, 7YDWUK, J5TI9M, HA4LX6, D2LMF5, OYQDKM, R3FQTR, 0N749Z, AG5V9V, F300O7 ), τ, τ ), τ ) )",0.8433638720164948,1.0,0.6952410348490434,0.30000000000000004,100.0,0.09385026737967916,0.84375,2.9763729572296143,0.0,"->( 1P8PBY, *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, OQYQGO, 633KS8, F4O2AQ, 31WQFU, KFG10H, G12G1X, HJQABY, 7YDWUK, J5TI9M, HA4LX6, D2LMF5, OYQDKM, R3FQTR, 0N749Z, AG5V9V, F300O7 ), τ, τ ) )",28,classic
1.0,"->( 1P8PBY, *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, OQYQGO, 633KS8, F4O2AQ, 31WQFU, KFG10H, G12G1X, HJQABY, 7YDWUK, J5TI9M, HA4LX6, D2LMF5, OYQDKM, R3FQTR, 0N749Z, AG5V9V, F300O7 ), τ, τ ) )",0.8766972053498281,1.0,0.6971823227278313,0.3,100.0,0.09385026737967916,0.8181818181818181,3.092636108398437,0.06337714195251465,"->( 1P8PBY, *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, OQYQGO, 633KS8, F4O2AQ, 31WQFU, KFG10H, G12G1X, HJQABY, 7YDWUK, J5TI9M, HA4LX6, D2LMF5, OYQDKM, R3FQTR, 0N749Z, AG5V9V, F300O7 ), τ, τ ) )",28,ttc
1.0,"->( 1P8PBY, *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, OQYQGO, 633KS8, F4O2AQ, 31WQFU, KFG10H, G12G1X, HJQABY, 7YDWUK, J5TI9M, HA4LX6, D2LMF5, OYQDKM, R3FQTR, 0N749Z, AG5V9V, F300O7 ), τ, τ ) )",0.8766972053498281,1.0,0.6971823227278313,0.35000000000000003,100.0,0.09385026737967916,0.8181818181818181,2.8919382095336914,0.0,"->( 1P8PBY, *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, OQYQGO, 633KS8, F4O2AQ, 31WQFU, KFG10H, G12G1X, HJQABY, 7YDWUK, J5TI9M, HA4LX6, D2LMF5, OYQDKM, R3FQTR, 0N749Z, AG5V9V, F300O7 ), τ, τ ) )",28,classic
1.0,"->( 1P8PBY, *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, OQYQGO, 633KS8, 31WQFU, F4O2AQ, KFG10H, G12G1X, HJQABY, 7YDWUK, HA4LX6, D2LMF5, OYQDKM, R3FQTR, 0N749Z, AG5V9V, F300O7 ), τ, τ ) )",0.8757378756344587,1.0,0.6958199731102953,0.35,100.0,0.09504201680672264,0.8125,3.0932619571685787,0.04793500900268555,"->( 1P8PBY, *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, OQYQGO, 633KS8, F4O2AQ, 31WQFU, KFG10H, G12G1X, HJQABY, 7YDWUK, J5TI9M, HA4LX6, D2LMF5, OYQDKM, R3FQTR, 0N749Z, AG5V9V, F300O7 ), τ, τ ) )",28,ttc
1.0,"->( 1P8PBY, *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, OQYQGO, 633KS8, F4O2AQ, 31WQFU, KFG10H, G12G1X, HJQABY, 7YDWUK, J5TI9M, HA4LX6, D2LMF5, OYQDKM, R3FQTR, 0N749Z, AG5V9V, F300O7 ), τ, τ ) )",0.8766972053498281,1.0,0.6971823227278313,0.4,100.0,0.09385026737967916,0.8181818181818181,3.4313910007476807,0.0,"->( 1P8PBY, *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, OQYQGO, 633KS8, F4O2AQ, 31WQFU, KFG10H, G12G1X, HJQABY, 7YDWUK, J5TI9M, HA4LX6, D2LMF5, OYQDKM, R3FQTR, 0N749Z, AG5V9V, F300O7 ), τ, τ ) )",28,classic
1.0,"->( 1P8PBY, *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, F300O7, OQYQGO, 633KS8, 31WQFU, F4O2AQ, KFG10H, G12G1X, HJQABY, 7YDWUK, HA4LX6, D2LMF5, OYQDKM, R3FQTR, 0N749Z, AG5V9V, J5TI9M ), τ, τ ) )",0.8766972053498281,1.0,0.6971823227278313,0.4,100.0,0.09385026737967916,0.8181818181818181,3.645133018493652,0.045080900192260735,"->( 1P8PBY, *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, OQYQGO, 633KS8, F4O2AQ, 31WQFU, KFG10H, G12G1X, HJQABY, 7YDWUK, J5TI9M, HA4LX6, D2LMF5, OYQDKM, R3FQTR, 0N749Z, AG5V9V, F300O7 ), τ, τ ) )",28,ttc
1.0,"->( 1P8PBY, X( *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, OQYQGO, 633KS8, 31WQFU, F4O2AQ, KFG10H, G12G1X, HJQABY, 7YDWUK, J5TI9M, HA4LX6, D2LMF5, OYQDKM, R3FQTR, 0N749Z, AG5V9V, F300O7 ), τ, τ ), τ ) )",0.8433638720164948,1.0,0.6952410348490434,0.45,100.0,0.09385026737967916,0.84375,3.0801451206207275,0.0,"->( 1P8PBY, *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, OQYQGO, 633KS8, F4O2AQ, 31WQFU, KFG10H, G12G1X, HJQABY, 7YDWUK, J5TI9M, HA4LX6, D2LMF5, OYQDKM, R3FQTR, 0N749Z, AG5V9V, F300O7 ), τ, τ ) )",28,classic
1.0,"->( 1P8PBY, *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, OQYQGO, 633KS8, 31WQFU, F4O2AQ, KFG10H, G12G1X, HJQABY, 7YDWUK, HA4LX6, D2LMF5, OYQDKM, R3FQTR, 0N749Z, AG5V9V, F300O7 ), τ, τ ) )",0.8757378756344587,1.0,0.6958199731102953,0.45,100.0,0.09504201680672264,0.8125,2.7845139503479004,0.04590511322021485,"->( 1P8PBY, *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, OQYQGO, 633KS8, F4O2AQ, 31WQFU, KFG10H, G12G1X, HJQABY, 7YDWUK, J5TI9M, HA4LX6, D2LMF5, OYQDKM, R3FQTR, 0N749Z, AG5V9V, F300O7 ), τ, τ ) )",28,ttc
1.0,"->( 1P8PBY, X( *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, OQYQGO, 633KS8, 31WQFU, F4O2AQ, KFG10H, G12G1X, HJQABY, 7YDWUK, J5TI9M, HA4LX6, D2LMF5, OYQDKM, R3FQTR, 0N749Z, AG5V9V, F300O7 ), τ, τ ), τ ) )",0.8433638720164948,1.0,0.6952410348490434,0.5,100.0,0.09385026737967916,0.84375,3.737684965133667,0.0,"->( 1P8PBY, *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, OQYQGO, 633KS8, F4O2AQ, 31WQFU, KFG10H, G12G1X, HJQABY, 7YDWUK, J5TI9M, HA4LX6, D2LMF5, OYQDKM, R3FQTR, 0N749Z, AG5V9V, F300O7 ), τ, τ ) )",28,classic
1.0,"->( 1P8PBY, *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, OQYQGO, 633KS8, 31WQFU, F4O2AQ, KFG10H, G12G1X, HJQABY, 7YDWUK, J5TI9M, HA4LX6, D2LMF5, OYQDKM, R3FQTR, 0N749Z, AG5V9V, F300O7 ), τ, τ ) )",0.8766972053498281,1.0,0.6971823227278313,0.5,100.0,0.09385026737967916,0.8181818181818181,3.0650229454040527,0.04501605033874512,"->( 1P8PBY, *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, OQYQGO, 633KS8, F4O2AQ, 31WQFU, KFG10H, G12G1X, HJQABY, 7YDWUK, J5TI9M, HA4LX6, D2LMF5, OYQDKM, R3FQTR, 0N749Z, AG5V9V, F300O7 ), τ, τ ) )",28,ttc
1.0,"->( 1P8PBY, X( *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, OQYQGO, 633KS8, 31WQFU, F4O2AQ, KFG10H, G12G1X, HJQABY, 7YDWUK, J5TI9M, HA4LX6, D2LMF5, OYQDKM, R3FQTR, AG5V9V, 0N749Z, F300O7 ), τ, τ ), τ ) )",0.8433638720164948,1.0,0.6952410348490434,0.55,100.0,0.09385026737967916,0.84375,3.0438520908355717,0.0,"->( 1P8PBY, *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, OQYQGO, 633KS8, F4O2AQ, 31WQFU, KFG10H, G12G1X, HJQABY, 7YDWUK, J5TI9M, HA4LX6, D2LMF5, OYQDKM, R3FQTR, 0N749Z, AG5V9V, F300O7 ), τ, τ ) )",28,classic
1.0,"->( 1P8PBY, *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, OQYQGO, 633KS8, F4O2AQ, 31WQFU, KFG10H, G12G1X, HJQABY, 7YDWUK, J5TI9M, HA4LX6, D2LMF5, OYQDKM, 0N749Z, R3FQTR, AG5V9V, F300O7 ), τ, τ ) )",0.8766972053498281,1.0,0.6971823227278313,0.55,100.0,0.09385026737967916,0.8181818181818181,3.72101616859436,0.046280860900878906,"->( 1P8PBY, *( X( LMWUGN, BKWAQK, 8WJCO2, 6MUFRJ, RNAPRO, EQW21U, OQYQGO, 633KS8, F4O2AQ, 31WQFU, KFG10H, G12G1X, HJQABY, 7YDWUK, J5TI9M, HA4LX6, D2LMF5, OYQDKM, R3FQTR, 0N749Z, AG5V9V, F300O7 ), τ, τ ) )",28,ttc
